[INFO] 2025-09-06 13:27:24,173 | django.utils.autoreload | run_with_reloader:667 | Watching for file changes with StatReloader
[INFO] 2025-09-06 13:27:34,851 | django.utils.autoreload | trigger_reload:265 | D:\MBProject\logs\mfa_views.py changed, reloading.
[INFO] 2025-09-06 13:27:35,304 | django.utils.autoreload | run_with_reloader:667 | Watching for file changes with StatReloader
[INFO] 2025-09-06 13:27:48,989 | django.utils.autoreload | trigger_reload:265 | D:\MBProject\logs\views.py changed, reloading.
[INFO] 2025-09-06 13:27:49,541 | django.utils.autoreload | run_with_reloader:667 | Watching for file changes with StatReloader
[INFO] 2025-09-06 13:27:51,389 | django.server | log_message:213 | "GET /generate-report/ HTTP/1.1" 200 24719
[INFO] 2025-09-06 13:27:56,975 | django.server | log_message:213 | "GET /auth/profile/ HTTP/1.1" 200 9850
[INFO] 2025-09-06 13:27:59,183 | django.server | log_message:213 | "GET /mfa/setup/ HTTP/1.1" 200 13060
[INFO] 2025-09-06 13:28:04,241 | django.utils.autoreload | trigger_reload:265 | D:\MBProject\logs\models.py changed, reloading.
[INFO] 2025-09-06 13:28:04,673 | django.utils.autoreload | run_with_reloader:667 | Watching for file changes with StatReloader
[INFO] 2025-09-06 13:28:27,114 | django.server | log_message:213 | "POST /mfa/setup/ HTTP/1.1" 302 0
[INFO] 2025-09-06 13:28:27,166 | django.server | log_message:213 | "GET /mfa/setup/ HTTP/1.1" 200 10930
[INFO] 2025-09-06 13:28:33,150 | django.server | log_message:213 | "GET /auth/logout/ HTTP/1.1" 302 0
[INFO] 2025-09-06 13:28:33,158 | django.server | log_message:213 | "GET /auth/login/ HTTP/1.1" 200 5767
[ERROR] 2025-09-06 13:28:36,221 | django.server | log_message:213 | "POST /auth/login/ HTTP/1.1" 500 89821
[INFO] 2025-09-06 13:29:09,934 | django.utils.autoreload | trigger_reload:265 | D:\MBProject\logs\logging_utils.py changed, reloading.
[INFO] 2025-09-06 13:29:10,504 | django.utils.autoreload | run_with_reloader:667 | Watching for file changes with StatReloader
[INFO] 2025-09-06 13:29:18,135 | django.utils.autoreload | trigger_reload:265 | D:\MBProject\logs\logging_utils.py changed, reloading.
[INFO] 2025-09-06 13:29:18,659 | django.utils.autoreload | run_with_reloader:667 | Watching for file changes with StatReloader
[INFO] 2025-09-06 13:29:26,285 | django.utils.autoreload | trigger_reload:265 | D:\MBProject\logs\mfa_views.py changed, reloading.
[INFO] 2025-09-06 13:29:26,754 | django.utils.autoreload | run_with_reloader:667 | Watching for file changes with StatReloader
[INFO] 2025-09-06 13:29:36,390 | django.utils.autoreload | trigger_reload:265 | D:\MBProject\logs\mfa_views.py changed, reloading.
[INFO] 2025-09-06 13:29:36,838 | django.utils.autoreload | run_with_reloader:667 | Watching for file changes with StatReloader
[INFO] 2025-09-06 13:29:42,434 | django.utils.autoreload | trigger_reload:265 | D:\MBProject\logs\mfa_views.py changed, reloading.
[INFO] 2025-09-06 13:29:42,889 | django.utils.autoreload | run_with_reloader:667 | Watching for file changes with StatReloader
[ERROR] 2025-09-06 13:29:52,367 | django.server | log_message:213 | "POST /auth/login/ HTTP/1.1" 500 89821
[INFO] 2025-09-06 13:29:52,534 | django.utils.autoreload | trigger_reload:265 | D:\MBProject\logs\mfa_views.py changed, reloading.
[INFO] 2025-09-06 13:29:53,000 | django.utils.autoreload | run_with_reloader:667 | Watching for file changes with StatReloader
[INFO] 2025-09-06 13:29:53,806 | django.server | log_message:213 | "GET /auth/login/ HTTP/1.1" 200 5325
[ERROR] 2025-09-06 13:29:56,509 | django.server | log_message:213 | "POST /auth/login/ HTTP/1.1" 500 89821
[INFO] 2025-09-06 13:30:03,621 | django.server | log_message:213 | "GET /auth/login/ HTTP/1.1" 200 5325
[ERROR] 2025-09-06 13:30:06,685 | django.server | log_message:213 | "POST /auth/login/ HTTP/1.1" 500 89821
[INFO] 2025-09-06 13:30:38,109 | django.server | log_message:213 | "POST /auth/login/ HTTP/1.1" 302 0
[INFO] 2025-09-06 13:30:38,158 | django.server | log_message:213 | "GET /mfa/verify/ HTTP/1.1" 200 11979
